game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_bet365,away_team_money_line_bet365,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_JAZZ,away_team_money_line_JAZZ,home_team_money_line_JUSTBET,away_team_money_line_JUSTBET,home_team_money_line_MATCHBOOK,away_team_money_line_MATCHBOOK,home_team_money_line_PINNACLE,away_team_money_line_PINNACLE,home_team_money_line_BetPHOENIX,away_team_money_line_BetPHOENIX,home_team_money_line_intertops,away_team_money_line_intertops,home_team_money_line_Sports Interaction,away_team_money_line_Sports Interaction,home_team_money_line_youwager.eu,away_team_money_line_youwager.eu,home_team_money_line_HERITAGE,away_team_money_line_HERITAGE,home_team_money_line_SBR,away_team_money_line_SBR,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_bet365,away_team_spread_bet365,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_JAZZ,away_team_spread_JAZZ,home_team_spread_JUSTBET,away_team_spread_JUSTBET,home_team_spread_MATCHBOOK,away_team_spread_MATCHBOOK,home_team_spread_PINNACLE,away_team_spread_PINNACLE,home_team_spread_BetPHOENIX,away_team_spread_BetPHOENIX,home_team_spread_intertops,away_team_spread_intertops,home_team_spread_Sports Interaction,away_team_spread_Sports Interaction,home_team_spread_youwager.eu,away_team_spread_youwager.eu,home_team_spread_HERITAGE,away_team_spread_HERITAGE,home_team_spread_SBR,away_team_spread_SBR,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_BetPHOENIX,over_total_BetPHOENIX,under_total_intertops,over_total_intertops,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,under_total_HERITAGE,over_total_HERITAGE,under_total_SBR,over_total_SBR
,,,,,,,,,,,,,,,,,,,-315.0,-315.0,285.0,285.0,-320.0,260.0,-335.0,-335.0,280.0,280.0,-350.0,-350.0,275.0,275.0,-325.0,-325.0,275.0,275.0,-335.0,275.0,-325.0,265.0,,,-320.0,281.0,-330.0,270.0,-320.0,260.0,-370.0,290.0,-350.0,270.0,-330.0,270.0,-325.0,275.0,102.0,102.0,-112.0,-112.0,-105.0,-115.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-900.0,107.0,-106.0,-102.0,-110.0,-110.0,-105.0,-115.0,-115.0,-105.0,-115.0,-105.0,-115.0,-105.0,-110.0,-110.0,-104.0,-104.0,-106.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-114.0,110.0,-110.0,100.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-114.0,-114.0,104.0,104.0,-120.0,-100.0,-115.0,-115.0,-105.0,-105.0,,,,,-119.0,-119.0,-101.0,-101.0,-115.0,-105.0,-115.0,-105.0,,,-114.0,103.0,-120.0,100.0,-115.0,-105.0,-115.0,-105.0,-120.0,100.0,-120.0,100.0,-119.0,-101.0,-109.0,-109.0,-101.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,109.0,-110.0,-107.0,-101.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-101.0,-101.0,-109.0,-109.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,106.0,-110.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-230.0,-230.0,210.0,210.0,-240.0,200.0,-240.0,-240.0,200.0,200.0,-225.0,-225.0,185.0,185.0,-240.0,-240.0,200.0,200.0,-240.0,200.0,-240.0,200.0,,,-230.0,205.0,-240.0,200.0,-240.0,200.0,-235.0,190.0,-235.0,195.0,-235.0,195.0,-235.0,195.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,,,-106.0,-102.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-130.0,104.0,-109.0,-101.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-155.0,-155.0,145.0,145.0,-155.0,135.0,-160.0,-160.0,140.0,140.0,-155.0,-155.0,135.0,135.0,-160.0,-160.0,140.0,140.0,-155.0,135.0,-160.0,140.0,-162.0,151.0,-163.0,147.0,,,-165.0,145.0,-165.0,140.0,-160.0,140.0,-165.0,145.0,-160.0,140.0,-109.0,-109.0,-101.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-119.0,-110.0,102.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,-115.0,-105.0,-115.0,-105.0,-106.0,-106.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-127.0,-127.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,140.0,140.0,-150.0,-150.0,130.0,-150.0,130.0,130.0,-150.0,-150.0,140.0,140.0,-160.0,-160.0,140.0,140.0,-160.0,-160.0,135.0,-155.0,135.0,-155.0,118.0,-179.0,137.0,-152.0,135.0,-155.0,135.0,-155.0,135.0,-155.0,130.0,-150.0,135.0,-155.0,140.0,-160.0,-110.0,-110.0,100.0,100.0,-115.0,-105.0,-120.0,-120.0,100.0,100.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-125.0,-120.0,-108.0,100.0,-123.0,103.0,-110.0,-110.0,-105.0,-115.0,-105.0,-115.0,-110.0,-110.0,-115.0,-105.0,-107.0,-107.0,-103.0,-103.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-123.0,-132.0,-109.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-320.0,-320.0,290.0,290.0,-350.0,275.0,-325.0,-325.0,270.0,270.0,-340.0,-340.0,270.0,270.0,-325.0,-325.0,275.0,275.0,-320.0,260.0,-320.0,260.0,-300.0,286.0,-309.0,272.0,-335.0,275.0,-320.0,260.0,-355.0,275.0,-345.0,265.0,-330.0,270.0,-325.0,275.0,-105.0,-105.0,-105.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-104.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-111.0,105.0,-110.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,127.0,127.0,-137.0,-137.0,120.0,-140.0,125.0,125.0,-145.0,-145.0,125.0,125.0,-145.0,-145.0,125.0,125.0,-145.0,-145.0,115.0,-135.0,123.0,-143.0,117.0,-135.0,128.0,-141.0,130.0,-150.0,125.0,-145.0,125.0,-145.0,125.0,-145.0,125.0,-145.0,125.0,-145.0,105.0,105.0,-115.0,-115.0,-125.0,105.0,-125.0,-125.0,105.0,105.0,-115.0,-115.0,-105.0,-105.0,-120.0,-120.0,100.0,100.0,-130.0,110.0,-120.0,100.0,-130.0,116.0,-119.0,110.0,-120.0,100.0,-120.0,100.0,-110.0,-110.0,-120.0,100.0,-105.0,-115.0,-120.0,100.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-125.0,-130.0,-101.0,-109.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,255.0,255.0,-280.0,-280.0,240.0,-300.0,245.0,245.0,-290.0,-290.0,255.0,255.0,-310.0,-310.0,250.0,250.0,-300.0,-300.0,250.0,-300.0,245.0,-290.0,246.0,-260.0,244.0,-275.0,255.0,-315.0,250.0,-300.0,270.0,-350.0,247.0,-315.0,245.0,-295.0,250.0,-300.0,-107.0,-107.0,-103.0,-103.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-109.0,106.0,-115.0,106.0,-120.0,100.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-106.0,102.0,-109.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,111.0,111.0,-121.0,-121.0,110.0,-130.0,105.0,105.0,-125.0,-125.0,,,,,105.0,105.0,-125.0,-125.0,100.0,-120.0,100.0,-120.0,102.0,-122.0,113.0,-125.0,105.0,-125.0,110.0,-130.0,105.0,-125.0,105.0,-125.0,120.0,-140.0,-101.0,-119.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-140.0,-140.0,120.0,120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,114.0,-117.0,108.0,-117.0,-115.0,-105.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-122.0,108.0,-108.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-675.0,-675.0,550.0,550.0,-800.0,550.0,-710.0,-710.0,550.0,550.0,,,,,-705.0,-705.0,555.0,555.0,-700.0,560.0,-750.0,525.0,-1050.0,430.0,-650.0,534.0,,,-700.0,500.0,-850.0,600.0,-825.0,625.0,-735.0,535.0,-705.0,555.0,-105.0,-105.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-126.0,-118.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-134.0,-121.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-355.0,-355.0,320.0,320.0,-380.0,300.0,-360.0,-360.0,300.0,300.0,-400.0,-400.0,300.0,300.0,-365.0,-365.0,305.0,305.0,-370.0,310.0,-370.0,305.0,-460.0,320.0,-360.0,314.0,-370.0,310.0,-380.0,300.0,-400.0,310.0,-375.0,295.0,-375.0,315.0,-365.0,305.0,-104.0,-104.0,-106.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,116.0,-117.0,111.0,-120.0,-115.0,-105.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-102.0,100.0,-106.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-155.0,-155.0,145.0,145.0,-160.0,140.0,-158.0,-158.0,138.0,138.0,-155.0,-155.0,135.0,135.0,-165.0,-165.0,145.0,145.0,-165.0,145.0,-163.0,143.0,-167.0,153.0,-160.0,144.0,-155.0,135.0,-165.0,145.0,-150.0,130.0,-160.0,140.0,-155.0,135.0,-165.0,145.0,-105.0,-105.0,-105.0,-105.0,-105.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-118.0,-102.0,-110.0,-110.0,101.0,110.0,-107.0,-101.0,-115.0,-105.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-112.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,155.0,155.0,-165.0,-165.0,145.0,-165.0,150.0,150.0,-170.0,-170.0,160.0,160.0,-180.0,-180.0,150.0,150.0,-170.0,-170.0,150.0,-170.0,145.0,-165.0,156.0,-158.0,144.0,-160.0,160.0,-180.0,145.0,-165.0,150.0,-175.0,160.0,-180.0,150.0,-170.0,150.0,-170.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,110.0,110.0,-130.0,-130.0,-105.0,-105.0,-115.0,-115.0,100.0,-120.0,-105.0,-115.0,100.0,-101.0,-103.0,-105.0,-105.0,-115.0,100.0,-120.0,100.0,-120.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-103.0,-103.0,-107.0,-107.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-110.0,101.0,-111.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,175.0,175.0,-190.0,-190.0,170.0,-200.0,170.0,170.0,-195.0,-195.0,170.0,170.0,-200.0,-200.0,180.0,180.0,-210.0,-210.0,170.0,-200.0,167.0,-190.0,178.0,-187.0,171.0,-190.0,,,170.0,-200.0,170.0,-205.0,170.0,-200.0,170.0,-195.0,175.0,-205.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-103.0,-103.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-106.0,-102.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-210.0,-210.0,190.0,190.0,-220.0,180.0,-215.0,-215.0,185.0,185.0,-220.0,-220.0,180.0,180.0,-230.0,-230.0,190.0,190.0,-235.0,195.0,-225.0,185.0,-1550.0,100.0,-210.0,188.0,-235.0,195.0,-220.0,180.0,-225.0,185.0,-235.0,195.0,-220.0,185.0,-230.0,190.0,-103.0,-103.0,-107.0,-107.0,-105.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-125.0,115.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-109.0,101.0,-113.0,102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-240.0,-240.0,220.0,220.0,-250.0,210.0,-250.0,-250.0,210.0,210.0,-260.0,-260.0,220.0,220.0,-255.0,-255.0,215.0,215.0,-270.0,230.0,-250.0,210.0,-236.0,226.0,-243.0,217.0,,,-260.0,220.0,-280.0,230.0,-280.0,230.0,-260.0,220.0,-255.0,215.0,-105.0,-105.0,-105.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-106.0,103.0,-111.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-104.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-300.0,-300.0,250.0,250.0,-300.0,240.0,-280.0,-280.0,235.0,235.0,-290.0,-290.0,245.0,245.0,-290.0,-290.0,240.0,240.0,-300.0,250.0,-285.0,242.0,-99999.0,-99999.0,-270.0,239.0,-300.0,250.0,-290.0,245.0,-340.0,270.0,-300.0,240.0,-280.0,240.0,-295.0,245.0,115.0,115.0,-135.0,-135.0,-100.0,-120.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,100.0,-120.0,-1000.0,100.0,108.0,-117.0,-103.0,-117.0,-115.0,-105.0,-110.0,-110.0,-115.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,100.0,-107.0,-101.0,-109.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-157.0,-157.0,147.0,147.0,-165.0,145.0,-160.0,-160.0,140.0,140.0,-160.0,-160.0,140.0,140.0,-165.0,-165.0,145.0,145.0,-165.0,145.0,-157.0,137.0,,,-157.0,142.0,-160.0,140.0,-160.0,140.0,-145.0,125.0,-165.0,145.0,-165.0,145.0,-165.0,145.0,-110.0,-110.0,100.0,100.0,-120.0,-100.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,-108.0,100.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-115.0,-105.0,-108.0,-108.0,-102.0,-102.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,103.0,-108.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-150.0,-150.0,140.0,140.0,-160.0,140.0,-155.0,-155.0,135.0,135.0,,,,,-160.0,-160.0,140.0,140.0,-155.0,135.0,-158.0,138.0,99999.0,-99999.0,-155.0,140.0,-150.0,130.0,-160.0,140.0,-150.0,130.0,-150.0,130.0,-150.0,130.0,-160.0,140.0,-122.0,-122.0,112.0,112.0,-125.0,105.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-120.0,100.0,100.0,-232.0,-124.0,115.0,-105.0,-115.0,-125.0,105.0,-105.0,-115.0,-120.0,100.0,-105.0,-115.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,104.0,-109.0,106.0,-117.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-305.0,-305.0,275.0,275.0,-330.0,265.0,-300.0,-300.0,250.0,250.0,-320.0,-320.0,260.0,260.0,-330.0,-330.0,280.0,280.0,-320.0,260.0,-320.0,260.0,-292.0,286.0,-300.0,264.0,-350.0,290.0,-320.0,260.0,-360.0,280.0,-315.0,247.0,-315.0,265.0,-330.0,280.0,103.0,103.0,-113.0,-113.0,-100.0,-120.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,100.0,-120.0,102.0,-103.0,104.0,-113.0,-105.0,-115.0,-105.0,-115.0,-110.0,-110.0,-105.0,-115.0,-105.0,-115.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-110.0,-105.0,-105.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,128.0,128.0,-138.0,-138.0,120.0,-140.0,120.0,120.0,-140.0,-140.0,,,,,120.0,120.0,-140.0,-140.0,125.0,-145.0,120.0,-140.0,128.0,-132.0,127.0,-140.0,120.0,-140.0,120.0,-140.0,125.0,-145.0,120.0,-140.0,125.0,-145.0,120.0,-140.0,104.0,104.0,-114.0,-114.0,-130.0,110.0,-125.0,-125.0,105.0,105.0,-115.0,-115.0,-105.0,-105.0,-130.0,-130.0,110.0,110.0,-105.0,-115.0,-105.0,-115.0,105.0,-109.0,106.0,-115.0,-110.0,-110.0,-105.0,-115.0,-105.0,-115.0,-125.0,105.0,100.0,-120.0,-130.0,110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,104.0,-109.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-320.0,-320.0,290.0,290.0,-350.0,275.0,-340.0,-340.0,285.0,285.0,-340.0,-340.0,270.0,270.0,-350.0,-350.0,290.0,290.0,-330.0,270.0,-350.0,290.0,-340.0,320.0,-345.0,301.0,-340.0,280.0,-350.0,280.0,-365.0,285.0,-370.0,290.0,-350.0,290.0,-350.0,290.0,105.0,105.0,-115.0,-115.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,109.0,-110.0,102.0,100.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,-109.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
